, Fwd Packet Length Max, Fwd Packet Length Min, Min Packet Length, Max Packet Length, Average Packet Size, Label
210059,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210060,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210061,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210062,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210063,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210064,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210065,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210066,1328.0,1328.0,1328.0,1328.0,1992.0,LDAP
210067,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210068,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210069,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210070,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210071,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210072,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210073,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210074,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210075,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210076,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210077,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210078,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210079,1368.0,1368.0,1368.0,1368.0,2052.0,LDAP
210080,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210081,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210082,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210083,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210084,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210085,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210086,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210087,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210088,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210089,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210090,1368.0,1368.0,1368.0,1368.0,2052.0,LDAP
210091,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210092,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210093,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210094,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210095,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210096,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210097,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210098,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210099,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210100,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210101,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
210102,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210103,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210104,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210105,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210106,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210107,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210108,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210109,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210110,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210111,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210112,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210113,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210114,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210115,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210116,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210117,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210118,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210119,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210120,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210121,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210122,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210123,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210124,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210125,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210126,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210127,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210128,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210129,1408.0,1408.0,1408.0,1408.0,2112.0,LDAP
210130,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210131,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210132,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210133,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210134,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210135,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210136,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210137,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210138,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210139,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210140,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210141,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210142,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210143,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210144,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210145,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210146,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210147,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210148,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210149,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
210150,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210151,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210152,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210153,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210154,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210155,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210156,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210157,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210158,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210159,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210160,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210161,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
210162,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210163,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210164,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210165,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210166,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
210167,1376.0,1376.0,1376.0,1376.0,2064.0,LDAP
210168,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210169,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210170,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210171,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210172,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
210173,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210174,1448.0,1448.0,1448.0,1448.0,2172.0,LDAP
210175,1408.0,1408.0,1408.0,1408.0,2112.0,LDAP
210176,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210177,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210178,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210179,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210180,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210181,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210182,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210183,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210184,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210185,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210186,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210187,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
210188,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210189,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210190,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210191,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210192,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210193,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210194,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210195,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210196,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210197,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210198,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210199,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210200,1448.0,1448.0,1448.0,1448.0,2172.0,LDAP
210201,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210202,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
210203,1448.0,1448.0,1448.0,1448.0,2172.0,LDAP
210204,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210205,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210206,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210207,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210208,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
210209,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210210,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210211,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210212,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210213,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210214,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210215,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210216,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210217,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210218,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210219,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210220,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210221,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210222,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210223,1424.0,1424.0,1424.0,1424.0,2136.0,LDAP
210224,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210225,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210226,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210227,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210228,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210229,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210230,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210231,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210232,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210233,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210234,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210235,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210236,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210237,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210238,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210239,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210240,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210241,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210242,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210243,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210244,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210245,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210246,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210247,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210248,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210249,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210250,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210251,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210252,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210253,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210254,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210255,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210256,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210257,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210258,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210259,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210260,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210261,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210262,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210263,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210264,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210265,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210266,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210267,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210268,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210269,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210270,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210271,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210272,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210273,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210274,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210275,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210276,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210277,1168.0,1168.0,1168.0,1168.0,1752.0,LDAP
210278,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210279,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210280,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210281,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210282,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210283,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210284,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210285,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210286,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210287,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210288,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210289,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210290,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210291,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210292,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210293,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210294,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210295,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210296,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210297,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210298,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210299,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210300,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210301,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210302,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210303,1328.0,1328.0,1328.0,1328.0,1992.0,LDAP
210304,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210305,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210306,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210307,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210308,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210309,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210310,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
210311,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210312,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210313,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210314,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210315,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210316,1448.0,1448.0,1448.0,1448.0,2172.0,LDAP
210317,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210318,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210319,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210320,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210321,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210322,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210323,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210324,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
210325,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
210326,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210327,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210328,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210329,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210330,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210331,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210332,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210333,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210334,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210335,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210336,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210337,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210338,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210339,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210340,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210341,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210342,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210343,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210344,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210345,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210346,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210347,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210348,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210349,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210350,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210351,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210352,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210353,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210354,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
210355,1272.0,1272.0,1272.0,1272.0,1908.0,LDAP
210356,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210357,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
210358,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210359,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210360,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210361,1424.0,1424.0,1424.0,1424.0,2136.0,LDAP
210362,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210363,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210364,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210365,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210366,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210367,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
210368,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210369,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210370,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210371,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210372,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210373,1472.0,1472.0,1472.0,1472.0,1656.0,LDAP
210374,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210375,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210376,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210377,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210378,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210379,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210380,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210381,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210382,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210383,1328.0,1328.0,1328.0,1328.0,1992.0,LDAP
210384,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210385,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210386,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210387,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210388,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210389,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210390,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210391,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210392,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210393,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210394,1424.0,1424.0,1424.0,1424.0,2136.0,LDAP
210395,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210396,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210397,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210398,1424.0,1424.0,1424.0,1424.0,2136.0,LDAP
210399,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210400,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210401,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210402,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210403,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210404,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210405,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210406,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210407,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210408,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210409,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210410,1448.0,1448.0,1448.0,1448.0,2172.0,LDAP
210411,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210412,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210413,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210414,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210415,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210416,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210417,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210418,1464.0,1464.0,1464.0,1464.0,2196.0,LDAP
210419,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210420,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210421,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210422,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210423,1424.0,1424.0,1424.0,1424.0,2136.0,LDAP
210424,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210425,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210426,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210427,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210428,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210429,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210430,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210431,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210432,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210433,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210434,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210435,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210436,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210437,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210438,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210439,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210440,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210441,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210442,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210443,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210444,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210445,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210446,1368.0,1368.0,1368.0,1368.0,2052.0,LDAP
210447,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210448,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210449,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210450,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210451,1432.0,1432.0,1432.0,1432.0,2148.0,LDAP
210452,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210453,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210454,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210455,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210456,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210457,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210458,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210459,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210460,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210461,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210462,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210463,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210464,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210465,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210466,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210467,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210468,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210469,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210470,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210471,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210472,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210473,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210474,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210475,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210476,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210477,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210478,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210479,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
210480,1472.0,1472.0,1472.0,1472.0,2208.0,LDAP
