, Flow Duration,Fwd IAT Total, ACK Flag Count,Init_Win_bytes_forward, min_seg_size_forward, Label
4493,1,1.0,1,5840,20,Syn
4494,44088802,44088749.0,1,5840,20,Syn
4495,1,1.0,1,5840,20,Syn
4496,1,1.0,1,5840,20,Syn
4497,99,1.0,1,5840,20,Syn
4498,27107641,27107641.0,1,5840,20,Syn
4499,46,46.0,1,5840,20,Syn
4500,1,1.0,1,5840,20,Syn
4501,18632328,18632328.0,1,5840,20,Syn
4502,50,1.0,1,5840,20,Syn
4503,45,45.0,1,5840,20,Syn
4504,43540364,43540364.0,1,5840,20,Syn
4505,99,1.0,1,5840,20,Syn
4506,45000087,45000087.0,1,5840,20,Syn
4507,0,0.0,1,5840,20,Syn
4508,1,1.0,1,5840,20,Syn
4509,41994998,41994895.0,1,5840,20,Syn
4510,24780618,24780618.0,1,5840,20,Syn
4511,47,47.0,1,5840,20,Syn
4512,49,49.0,1,5840,20,Syn
4513,65,0.0,1,5840,20,Syn
4514,51,1.0,1,5840,20,Syn
4515,1,1.0,1,5840,20,Syn
4516,103,1.0,1,5840,20,Syn
4517,51,51.0,1,5840,20,Syn
4518,97,0.0,1,5840,20,Syn
4519,46000083,45999975.0,1,5840,20,Syn
4520,1,1.0,1,5840,20,Syn
4521,39165449,39165449.0,1,5840,20,Syn
4522,49,49.0,1,5840,20,Syn
4523,31496204,31496204.0,1,5840,20,Syn
4524,53,0.0,1,5840,20,Syn
4525,1,1.0,1,5840,20,Syn
4526,35713386,35713386.0,1,5840,20,Syn
4527,1,1.0,1,5840,20,Syn
4528,45,45.0,1,5840,20,Syn
4529,39420248,39420195.0,1,5840,20,Syn
4530,0,0.0,1,5840,20,Syn
4531,49,49.0,1,5840,20,Syn
4532,41860484,41860404.0,1,5840,20,Syn
4533,75,0.0,1,5840,20,Syn
4534,1,1.0,1,5840,20,Syn
4535,48,48.0,1,5840,20,Syn
4536,0,0.0,1,5840,20,Syn
4537,53,1.0,1,5840,20,Syn
4538,42883877,42883732.0,1,5840,20,Syn
4539,44814984,44814984.0,1,5840,20,Syn
4540,0,0.0,1,5840,20,Syn
4541,124,45.0,1,5840,20,Syn
4542,1,1.0,1,5840,20,Syn
4543,45250573,45250573.0,1,5840,20,Syn
4544,1,1.0,1,5840,20,Syn
4545,1,1.0,1,5840,20,Syn
4546,100,1.0,1,5840,20,Syn
4547,98,48.0,1,5840,20,Syn
4548,40858869,40858869.0,1,5840,20,Syn
4549,100,49.0,1,5840,20,Syn
4550,32037746,32037746.0,1,5840,20,Syn
4551,39141069,39141069.0,1,5840,20,Syn
4552,1,1.0,1,5840,20,Syn
4553,44943129,44943129.0,1,5840,20,Syn
4554,52,1.0,1,5840,20,Syn
4555,41024919,41024919.0,1,5840,20,Syn
4556,1,1.0,1,5840,20,Syn
4557,1,1.0,1,5840,20,Syn
4558,48,48.0,1,5840,20,Syn
4559,1,1.0,1,5840,20,Syn
4560,52,1.0,1,5840,20,Syn
4561,108,48.0,1,5840,20,Syn
4562,48445664,48445551.0,1,5840,20,Syn
4563,46646468,46646468.0,1,5840,20,Syn
4564,98,1.0,1,5840,20,Syn
4565,46262564,46262564.0,1,5840,20,Syn
4566,103,1.0,1,5840,20,Syn
4567,45221175,45221123.0,1,5840,20,Syn
4568,46,46.0,1,5840,20,Syn
4569,43833843,43833743.0,1,5840,20,Syn
4570,47590598,47590598.0,1,5840,20,Syn
4571,111,49.0,1,5840,20,Syn
4572,48340893,48340893.0,1,5840,20,Syn
4573,44049337,44049281.0,1,5840,20,Syn
4574,1,1.0,1,5840,20,Syn
4575,32299380,32299322.0,1,5840,20,Syn
4576,37864380,37864380.0,1,5840,20,Syn
4577,42750971,42750919.0,1,5840,20,Syn
4578,47,47.0,1,5840,20,Syn
4579,47636623,47636623.0,1,5840,20,Syn
4580,46584446,46584446.0,1,5840,20,Syn
4581,103,0.0,1,5840,20,Syn
4582,40446775,40446775.0,1,5840,20,Syn
4583,35600511,35600511.0,1,5840,20,Syn
4584,97,1.0,1,5840,20,Syn
4585,1,1.0,1,5840,20,Syn
4586,42442571,42442571.0,1,5840,20,Syn
4587,48,48.0,1,5840,20,Syn
4588,0,0.0,1,5840,20,Syn
4589,1,1.0,1,5840,20,Syn
4590,48,0.0,1,5840,20,Syn
4591,52,0.0,1,5840,20,Syn
4592,45524749,45524749.0,1,5840,20,Syn
4593,42574652,42574525.0,1,5840,20,Syn
4594,0,0.0,1,5840,20,Syn
4595,102,1.0,1,5840,20,Syn
4596,101,1.0,1,5840,20,Syn
4597,1,1.0,1,5840,20,Syn
4598,94,47.0,1,5840,20,Syn
4599,6607776,6607776.0,1,5840,20,Syn
4600,130,0.0,1,5840,20,Syn
4601,0,0.0,1,5840,20,Syn
4602,1,1.0,1,5840,20,Syn
4603,97,1.0,1,5840,20,Syn
4604,104,0.0,1,5840,20,Syn
4605,34824822,34824822.0,1,5840,20,Syn
4606,57,2.0,1,5840,20,Syn
4607,27189435,27189435.0,1,5840,20,Syn
4608,49,49.0,1,5840,20,Syn
4609,0,0.0,1,5840,20,Syn
4610,44226216,44226216.0,1,5840,20,Syn
4611,34687741,34687741.0,1,5840,20,Syn
4612,43139597,43139491.0,1,5840,20,Syn
4613,1,1.0,1,5840,20,Syn
4614,45323616,45323512.0,1,5840,20,Syn
4615,101,1.0,1,5840,20,Syn
4616,99,1.0,1,5840,20,Syn
4617,47,47.0,1,5840,20,Syn
4618,1,1.0,1,5840,20,Syn
4619,1,1.0,1,5840,20,Syn
4620,40507904,40507904.0,1,5840,20,Syn
4621,112,48.0,1,5840,20,Syn
4622,37204976,37204976.0,1,5840,20,Syn
4623,39666650,39666650.0,1,5840,20,Syn
4624,36754795,36754795.0,1,5840,20,Syn
4625,1,1.0,1,5840,20,Syn
4626,48,48.0,1,5840,20,Syn
4627,1,1.0,1,5840,20,Syn
4628,1,1.0,1,5840,20,Syn
4629,115,49.0,1,5840,20,Syn
4630,1,1.0,1,5840,20,Syn
4631,53,1.0,1,5840,20,Syn
4632,30201888,30201781.0,1,5840,20,Syn
4633,120,1.0,1,5840,20,Syn
4634,45325808,45325714.0,1,5840,20,Syn
4635,112,49.0,1,5840,20,Syn
4636,42430628,42430526.0,1,5840,20,Syn
4637,42004817,42004817.0,1,5840,20,Syn
4638,0,0.0,1,5840,20,Syn
4639,1,1.0,1,5840,20,Syn
4640,42,42.0,1,5840,20,Syn
4641,39435716,39435716.0,1,5840,20,Syn
4642,23929365,23929365.0,1,5840,20,Syn
4643,0,0.0,1,5840,20,Syn
4644,31580128,31580128.0,1,5840,20,Syn
4645,41324471,41324471.0,1,5840,20,Syn
4646,48,48.0,1,5840,20,Syn
4647,38071115,38071115.0,1,5840,20,Syn
4648,1,1.0,1,5840,20,Syn
4649,42830204,42830204.0,1,5840,20,Syn
4650,55,1.0,1,5840,20,Syn
4651,46667388,46667388.0,1,5840,20,Syn
4652,1,1.0,1,5840,20,Syn
4653,1,1.0,1,5840,20,Syn
4654,99,0.0,1,5840,20,Syn
4655,99,48.0,1,5840,20,Syn
4656,46533957,46533897.0,1,5840,20,Syn
4657,1,1.0,1,5840,20,Syn
4658,35201319,35201214.0,1,5840,20,Syn
4659,44364734,44364734.0,1,5840,20,Syn
4660,34590113,34590113.0,1,5840,20,Syn
4661,52,1.0,1,5840,20,Syn
4662,46251088,46251088.0,1,5840,20,Syn
4663,1,1.0,1,5840,20,Syn
4664,0,0.0,1,5840,20,Syn
4665,1,1.0,1,5840,20,Syn
4666,1,1.0,1,5840,20,Syn
4667,111,1.0,1,5840,20,Syn
4668,45672745,45672639.0,1,5840,20,Syn
4669,1,1.0,1,5840,20,Syn
4670,134,1.0,1,5840,20,Syn
4671,43115762,43115762.0,1,5840,20,Syn
4672,28351117,28351117.0,1,5840,20,Syn
4673,52,52.0,1,5840,20,Syn
4674,109,1.0,1,5840,20,Syn
4675,1,1.0,1,5840,20,Syn
4676,138,1.0,1,5840,20,Syn
4677,1,1.0,1,5840,20,Syn
4678,40563568,40563463.0,1,5840,20,Syn
4679,26,1.0,1,5840,20,Syn
4680,39180311,39180311.0,1,5840,20,Syn
4681,40876139,40876139.0,1,5840,20,Syn
4682,43192294,43192294.0,1,5840,20,Syn
4683,1,1.0,1,5840,20,Syn
4684,1,1.0,1,5840,20,Syn
4685,1,1.0,1,5840,20,Syn
4686,71,1.0,1,5840,20,Syn
4687,0,0.0,1,5840,20,Syn
4688,48452779,48452727.0,1,5840,20,Syn
4689,1,1.0,1,5840,20,Syn
4690,38735792,38735792.0,1,5840,20,Syn
4691,52,1.0,1,5840,20,Syn
4692,41521794,41521794.0,1,5840,20,Syn
4693,116,2.0,1,5840,20,Syn
4694,1,1.0,1,5840,20,Syn
4695,1,1.0,1,5840,20,Syn
4696,120,47.0,1,5840,20,Syn
4697,1,1.0,1,5840,20,Syn
4698,73,1.0,1,5840,20,Syn
4699,47827430,47827326.0,1,5840,20,Syn
4700,81,1.0,1,5840,20,Syn
4701,1,1.0,1,5840,20,Syn
4702,45,1.0,1,5840,20,Syn
4703,1,1.0,1,5840,20,Syn
4704,31171357,31171357.0,1,5840,20,Syn
4705,44372862,44372862.0,1,5840,20,Syn
4706,46870230,46870177.0,1,5840,20,Syn
4707,145,1.0,1,5840,20,Syn
4708,46271591,46271591.0,1,5840,20,Syn
4709,53,1.0,1,5840,20,Syn
4710,1,1.0,1,5840,20,Syn
4711,0,0.0,1,5840,20,Syn
4712,47999951,47999951.0,1,5840,20,Syn
4713,44371879,44371830.0,1,5840,20,Syn
4714,38044409,38044409.0,1,5840,20,Syn
4715,31045628,31045628.0,1,5840,20,Syn
4716,0,0.0,1,5840,20,Syn
4717,48,48.0,1,5840,20,Syn
4718,113,1.0,1,5840,20,Syn
4719,1,1.0,1,5840,20,Syn
4720,1,1.0,1,5840,20,Syn
4721,46636681,46636560.0,1,5840,20,Syn
4722,51,0.0,1,5840,20,Syn
4723,36999284,36999284.0,1,5840,20,Syn
4724,120,1.0,1,5840,20,Syn
4725,54,1.0,1,5840,20,Syn
4726,78,1.0,1,5840,20,Syn
4727,100,0.0,1,5840,20,Syn
4728,47732004,47731887.0,1,5840,20,Syn
4729,102,0.0,1,5840,20,Syn
4730,0,0.0,1,5840,20,Syn
4731,46552248,46552248.0,1,5840,20,Syn
4732,1,1.0,1,5840,20,Syn
4733,1,1.0,1,5840,20,Syn
4734,48622063,48622038.0,1,5840,20,Syn
4735,35447396,35447396.0,1,5840,20,Syn
4736,1,1.0,1,5840,20,Syn
4737,113,2.0,1,5840,20,Syn
4738,35403509,35403409.0,1,5840,20,Syn
4739,109,1.0,1,5840,20,Syn
4740,0,0.0,1,5840,20,Syn
4741,49,49.0,1,5840,20,Syn
4742,26167708,26167708.0,1,5840,20,Syn
4743,55,1.0,1,5840,20,Syn
4744,1,1.0,1,5840,20,Syn
4745,47487550,47487550.0,1,5840,20,Syn
4746,1,1.0,1,5840,20,Syn
4747,52,1.0,1,5840,20,Syn
4748,35940939,35940939.0,1,5840,20,Syn
4749,116,1.0,1,5840,20,Syn
4750,101,0.0,1,5840,20,Syn
4751,37999949,37999845.0,1,5840,20,Syn
4752,0,0.0,1,5840,20,Syn
4753,140,1.0,1,5840,20,Syn
4754,120,1.0,1,5840,20,Syn
4755,38961500,38961399.0,1,5840,20,Syn
4756,46349439,46349439.0,1,5840,20,Syn
4757,2,2.0,1,5840,20,Syn
4758,47141798,47141673.0,1,5840,20,Syn
4759,1,1.0,1,5840,20,Syn
4760,0,0.0,1,5840,20,Syn
4761,1,1.0,1,5840,20,Syn
4762,1,1.0,1,5840,20,Syn
4763,1,1.0,1,5840,20,Syn
4764,37634753,37634753.0,1,5840,20,Syn
4765,30371405,30371405.0,1,5840,20,Syn
4766,137,5.0,1,5840,20,Syn
4767,43508169,43508068.0,1,5840,20,Syn
4768,45028396,45028396.0,1,5840,20,Syn
4769,110,48.0,1,5840,20,Syn
4770,82,1.0,1,5840,20,Syn
4771,37471187,37471187.0,1,5840,20,Syn
4772,47,47.0,1,5840,20,Syn
4773,1,1.0,1,5840,20,Syn
4774,36484595,36484595.0,1,5840,20,Syn
4775,1,1.0,1,5840,20,Syn
4776,45157248,45157248.0,1,5840,20,Syn
4777,1,1.0,1,5840,20,Syn
4778,0,0.0,1,5840,20,Syn
4779,43317809,43317729.0,1,5840,20,Syn
4780,48,48.0,1,5840,20,Syn
4781,1,1.0,1,5840,20,Syn
4782,1,1.0,1,5840,20,Syn
4783,49,49.0,1,5840,20,Syn
4784,25836074,25836074.0,1,5840,20,Syn
4785,1,1.0,1,5840,20,Syn
4786,1,1.0,1,5840,20,Syn
4787,55,1.0,1,5840,20,Syn
4788,6594745,6594745.0,1,5840,20,Syn
4789,1,1.0,1,5840,20,Syn
4790,48,48.0,1,5840,20,Syn
4791,51,51.0,1,5840,20,Syn
4792,65,1.0,1,5840,20,Syn
4793,53,1.0,1,5840,20,Syn
4794,129,1.0,1,5840,20,Syn
4795,101,1.0,1,5840,20,Syn
4796,101,47.0,1,5840,20,Syn
4797,1,1.0,1,5840,20,Syn
4798,45349337,45349337.0,1,5840,20,Syn
4799,48245467,48245401.0,1,5840,20,Syn
4800,34420715,34420715.0,1,5840,20,Syn
4801,102,1.0,1,5840,20,Syn
4802,38031847,38031847.0,1,5840,20,Syn
4803,48719631,48719631.0,1,5840,20,Syn
4804,104,1.0,1,5840,20,Syn
4805,104,49.0,1,5840,20,Syn
4806,1,1.0,1,5840,20,Syn
4807,1,1.0,1,5840,20,Syn
4808,1,1.0,1,5840,20,Syn
4809,1,1.0,1,5840,20,Syn
4810,49,49.0,1,5840,20,Syn
4811,0,0.0,1,5840,20,Syn
4812,53,1.0,1,5840,20,Syn
4813,49,49.0,1,5840,20,Syn
4814,1,1.0,1,5840,20,Syn
4815,33227320,33227320.0,1,5840,20,Syn
4816,41880070,41880070.0,1,5840,20,Syn
4817,101,48.0,1,5840,20,Syn
4818,40848988,40848886.0,1,5840,20,Syn
4819,33317459,33317459.0,1,5840,20,Syn
4820,43663552,43663491.0,1,5840,20,Syn
4821,49,49.0,1,5840,20,Syn
4822,46000109,46000109.0,1,5840,20,Syn
4823,1,1.0,1,5840,20,Syn
4824,0,0.0,1,5840,20,Syn
4825,35729964,35729862.0,1,5840,20,Syn
4826,6906371,6906371.0,1,5840,20,Syn
4827,45438777,45438777.0,1,5840,20,Syn
4828,1,1.0,1,5840,20,Syn
4829,0,0.0,1,5840,20,Syn
4830,100,49.0,1,5840,20,Syn
4831,103,1.0,1,5840,20,Syn
4832,37327045,37327045.0,1,5840,20,Syn
4833,1,1.0,1,5840,20,Syn
4834,36512862,36512862.0,1,5840,20,Syn
4835,0,0.0,1,5840,20,Syn
4836,1,1.0,1,5840,20,Syn
4837,104,1.0,1,5840,20,Syn
4838,103,1.0,1,5840,20,Syn
4839,45979477,45979358.0,1,5840,20,Syn
4840,50,0.0,1,5840,20,Syn
4841,103,1.0,1,5840,20,Syn
4842,1,1.0,1,5840,20,Syn
4843,106,0.0,1,5840,20,Syn
4844,106,49.0,1,5840,20,Syn
4845,1,1.0,1,5840,20,Syn
4846,107,1.0,1,5840,20,Syn
4847,45165300,45165242.0,1,5840,20,Syn
4848,46632668,46632668.0,1,5840,20,Syn
4849,1,1.0,1,5840,20,Syn
4850,85,1.0,1,5840,20,Syn
4851,3308822,3308822.0,1,5840,20,Syn
4852,1,1.0,1,5840,20,Syn
4853,112,1.0,1,5840,20,Syn
4854,98,1.0,1,5840,20,Syn
4855,2,2.0,1,5840,20,Syn
4856,1,1.0,1,5840,20,Syn
4857,43605583,43605532.0,1,5840,20,Syn
4858,35007997,35007997.0,1,5840,20,Syn
4859,39680586,39680586.0,1,5840,20,Syn
4860,45834961,45834859.0,1,5840,20,Syn
4861,41021169,41021169.0,1,5840,20,Syn
4862,42722197,42722096.0,1,5840,20,Syn
4863,55,1.0,1,5840,20,Syn
4864,38113877,38113877.0,1,5840,20,Syn
4865,1,1.0,1,5840,20,Syn
4866,45572631,45572573.0,1,5840,20,Syn
4867,49,1.0,1,5840,20,Syn
4868,31279562,31279562.0,1,5840,20,Syn
4869,1,1.0,1,5840,20,Syn
4870,2,2.0,1,5840,20,Syn
4871,1,1.0,1,5840,20,Syn
4872,1,1.0,1,5840,20,Syn
4873,52,52.0,1,5840,20,Syn
4874,45999657,45999657.0,1,5840,20,Syn
4875,53,1.0,1,5840,20,Syn
4876,103,1.0,1,5840,20,Syn
4877,1,1.0,1,5840,20,Syn
4878,99,0.0,1,5840,20,Syn
4879,34004838,34004838.0,1,5840,20,Syn
4880,101,0.0,1,5840,20,Syn
4881,47,47.0,1,5840,20,Syn
4882,36260678,36260678.0,1,5840,20,Syn
4883,1,1.0,1,5840,20,Syn
4884,1,1.0,1,5840,20,Syn
4885,100,48.0,1,5840,20,Syn
4886,44452025,44452025.0,1,5840,20,Syn
4887,30132656,30132656.0,1,5840,20,Syn
4888,0,0.0,1,5840,20,Syn
4889,50,50.0,1,5840,20,Syn
4890,38532404,38532404.0,1,5840,20,Syn
4891,1,1.0,1,5840,20,Syn
4892,43958426,43958426.0,1,5840,20,Syn
4893,42055859,42055859.0,1,5840,20,Syn
4894,43154414,43154357.0,1,5840,20,Syn
4895,49,49.0,1,5840,20,Syn
4896,102,0.0,1,5840,20,Syn
4897,34848320,34848219.0,1,5840,20,Syn
4898,97,2.0,1,5840,20,Syn
4899,1,1.0,1,5840,20,Syn
4900,1,1.0,1,5840,20,Syn
4901,46949077,46949077.0,1,5840,20,Syn
4902,36720739,36720739.0,1,5840,20,Syn
4903,49,49.0,1,5840,20,Syn
4904,39027202,39027202.0,1,5840,20,Syn
4905,46940355,46940253.0,1,5840,20,Syn
4906,36229292,36229292.0,1,5840,20,Syn
4907,28043348,28043348.0,1,5840,20,Syn
4908,101,49.0,1,5840,20,Syn
4909,0,0.0,1,5840,20,Syn
4910,45968041,45967943.0,1,5840,20,Syn
4911,112,45.0,1,5840,20,Syn
4912,121,0.0,1,5840,20,Syn
4913,1,1.0,1,5840,20,Syn
4914,40871050,40871050.0,1,5840,20,Syn
4915,40409721,40409721.0,1,5840,20,Syn
4916,33821364,33821364.0,1,5840,20,Syn
4917,100,1.0,1,5840,20,Syn
4918,45559057,45559057.0,1,5840,20,Syn
4919,41196920,41196920.0,1,5840,20,Syn
4920,42714397,42714289.0,1,5840,20,Syn
4921,46624044,46624044.0,1,5840,20,Syn
4922,44304208,44304208.0,1,5840,20,Syn
4923,47,47.0,1,5840,20,Syn
4924,0,0.0,1,5840,20,Syn
4925,1,1.0,1,5840,20,Syn
4926,114,1.0,1,5840,20,Syn
4927,48,48.0,1,5840,20,Syn
4928,0,0.0,1,5840,20,Syn
4929,35011791,35011791.0,1,5840,20,Syn
4930,1,1.0,1,5840,20,Syn
4931,122,0.0,1,5840,20,Syn
4932,46032340,46032340.0,1,5840,20,Syn
4933,112,48.0,1,5840,20,Syn
4934,1,1.0,1,5840,20,Syn
4935,40634175,40634175.0,1,5840,20,Syn
4936,45800356,45800303.0,1,5840,20,Syn
4937,124,1.0,1,5840,20,Syn
4938,45406171,45406171.0,1,5840,20,Syn
4939,68,0.0,1,5840,20,Syn
4940,1,1.0,1,5840,20,Syn
4941,104,1.0,1,5840,20,Syn
4942,32071087,32071087.0,1,5840,20,Syn
4943,0,0.0,1,5840,20,Syn
4944,1054696,1054696.0,1,5840,20,Syn
4945,48000146,48000032.0,1,5840,20,Syn
4946,120,77.0,1,5840,20,Syn
4947,1,1.0,1,5840,20,Syn
4948,1,1.0,1,5840,20,Syn
4949,115,1.0,1,5840,20,Syn
4950,34683973,34683973.0,1,5840,20,Syn
4951,87,1.0,1,5840,20,Syn
4952,0,0.0,1,5840,20,Syn
4953,1,1.0,1,5840,20,Syn
4954,1,1.0,1,5840,20,Syn
4955,1,1.0,1,5840,20,Syn
4956,35739837,35739837.0,1,5840,20,Syn
4957,47817050,47817050.0,1,5840,20,Syn
4958,1,1.0,1,5840,20,Syn
4959,102,1.0,1,5840,20,Syn
4960,48,48.0,1,5840,20,Syn
4961,1,1.0,1,5840,20,Syn
4962,46812811,46812811.0,1,5840,20,Syn
4963,44397111,44397058.0,1,5840,20,Syn
4964,39059689,39059571.0,1,5840,20,Syn
4965,70,1.0,1,5840,20,Syn
4966,25685965,25685965.0,1,5840,20,Syn
4967,103,51.0,1,5840,20,Syn
4968,99,0.0,1,5840,20,Syn
4969,37690254,37690254.0,1,5840,20,Syn
4970,1,1.0,1,5840,20,Syn
4971,0,0.0,1,5840,20,Syn
4972,0,0.0,1,5840,20,Syn
4973,4943056,4943056.0,1,5840,20,Syn
4974,38291583,38291460.0,1,5840,20,Syn
4975,124,48.0,1,5840,20,Syn
4976,38962364,38962364.0,1,5840,20,Syn
4977,0,0.0,1,5840,20,Syn
4978,49,49.0,1,5840,20,Syn
4979,1,1.0,1,5840,20,Syn
4980,49,1.0,1,5840,20,Syn
4981,109,46.0,1,5840,20,Syn
4982,40367923,40367824.0,1,5840,20,Syn
4983,1,1.0,1,5840,20,Syn
4984,41134324,41134324.0,1,5840,20,Syn
4985,48,48.0,1,5840,20,Syn
4986,1,1.0,1,5840,20,Syn
4987,32502465,32502465.0,1,5840,20,Syn
4988,47,47.0,1,5840,20,Syn
4989,1,1.0,1,5840,20,Syn
4990,102,1.0,1,5840,20,Syn
4991,41158380,41158280.0,1,5840,20,Syn
4992,3212597,3212597.0,1,5840,20,Syn
4993,1,1.0,1,5840,20,Syn
4994,36835289,36835289.0,1,5840,20,Syn
4995,50,50.0,1,5840,20,Syn
4996,115,1.0,1,5840,20,Syn
4997,1,1.0,1,5840,20,Syn
4998,1,1.0,1,5840,20,Syn
4999,47,47.0,1,5840,20,Syn
5000,36376938,36376938.0,1,5840,20,Syn
5001,43721173,43721173.0,1,5840,20,Syn
5002,32098988,32098907.0,1,5840,20,Syn
5003,108,46.0,1,5840,20,Syn
5004,112,1.0,1,5840,20,Syn
5005,1,1.0,1,5840,20,Syn
5006,47,47.0,1,5840,20,Syn
5007,102,0.0,1,5840,20,Syn
5008,102,1.0,1,5840,20,Syn
5009,40544029,40543927.0,1,5840,20,Syn
5010,111,49.0,1,5840,20,Syn
5011,45771093,45770980.0,1,5840,20,Syn
5012,107,1.0,1,5840,20,Syn
5013,38876105,38876105.0,1,5840,20,Syn
5014,1,1.0,1,5840,20,Syn
5015,1,1.0,1,5840,20,Syn
5016,44,1.0,1,5840,20,Syn
5017,72,1.0,1,5840,20,Syn
5018,45999851,45999851.0,1,5840,20,Syn
5019,0,0.0,1,5840,20,Syn
5020,39559618,39559566.0,1,5840,20,Syn
5021,0,0.0,1,5840,20,Syn
5022,6,2.0,1,5840,20,Syn
5023,1,1.0,1,5840,20,Syn
5024,1,1.0,1,5840,20,Syn
5025,41559906,41559796.0,1,5840,20,Syn
5026,102,1.0,1,5840,20,Syn
5027,38353720,38353720.0,1,5840,20,Syn
5028,1,1.0,1,5840,20,Syn
5029,1,1.0,1,5840,20,Syn
5030,1,1.0,1,5840,20,Syn
5031,47384723,47384723.0,1,5840,20,Syn
5032,25396642,25396642.0,1,5840,20,Syn
5033,1,1.0,1,5840,20,Syn
5034,48,1.0,1,5840,20,Syn
5035,39242863,39242863.0,1,5840,20,Syn
5036,46071841,46071841.0,1,5840,20,Syn
5037,117,1.0,1,5840,20,Syn
5038,116,49.0,1,5840,20,Syn
5039,0,0.0,1,5840,20,Syn
5040,41496221,41496118.0,1,5840,20,Syn
5041,35125050,35125050.0,1,5840,20,Syn
5042,46193690,46193690.0,1,5840,20,Syn
5043,1,1.0,1,5840,20,Syn
5044,1,1.0,1,5840,20,Syn
5045,0,0.0,1,5840,20,Syn
5046,121,1.0,1,5840,20,Syn
5047,47958626,47958626.0,1,5840,20,Syn
5048,102,52.0,1,5840,20,Syn
5049,1,1.0,1,5840,20,Syn
5050,1,1.0,1,5840,20,Syn
5051,1,1.0,1,5840,20,Syn
5052,1,1.0,1,5840,20,Syn
5053,1,1.0,1,5840,20,Syn
5054,40037934,40037934.0,1,5840,20,Syn
5055,1,1.0,1,5840,20,Syn
5056,98,1.0,1,5840,20,Syn
5057,98,48.0,1,5840,20,Syn
5058,1,1.0,1,5840,20,Syn
5059,101,1.0,1,5840,20,Syn
5060,102,0.0,1,5840,20,Syn
5061,38258027,38257926.0,1,5840,20,Syn
5062,1,1.0,1,5840,20,Syn
5063,1,1.0,1,5840,20,Syn
5064,101,0.0,1,5840,20,Syn
5065,100,1.0,1,5840,20,Syn
5066,46135620,46135620.0,1,5840,20,Syn
5067,44,44.0,1,5840,20,Syn
5068,0,0.0,1,5840,20,Syn
5069,1,1.0,1,5840,20,Syn
5070,1,1.0,1,5840,20,Syn
5071,107,1.0,1,5840,20,Syn
5072,46216210,46216091.0,1,5840,20,Syn
5073,1,1.0,1,5840,20,Syn
5074,1,1.0,1,5840,20,Syn
5075,100,1.0,1,5840,20,Syn
5076,38345206,38345206.0,1,5840,20,Syn
5077,1,1.0,1,5840,20,Syn
5078,152,48.0,1,5840,20,Syn
5079,1,1.0,1,5840,20,Syn
5080,44086199,44086199.0,1,5840,20,Syn
5081,109,50.0,1,5840,20,Syn
5082,60,1.0,1,5840,20,Syn
5083,1,1.0,1,5840,20,Syn
5084,40776193,40776193.0,1,5840,20,Syn
5085,46837711,46837711.0,1,5840,20,Syn
5086,1,1.0,1,5840,20,Syn
5087,1,1.0,1,5840,20,Syn
5088,46,46.0,1,5840,20,Syn
5089,1,1.0,1,5840,20,Syn
5090,36786488,36786488.0,1,5840,20,Syn
5091,1,1.0,1,5840,20,Syn
5092,35116873,35116873.0,1,5840,20,Syn
5093,0,0.0,1,5840,20,Syn
5094,51,1.0,1,5840,20,Syn
5095,47,47.0,1,5840,20,Syn
5096,48039722,48039722.0,1,5840,20,Syn
5097,36444042,36444042.0,1,5840,20,Syn
5098,38995222,38995142.0,1,5840,20,Syn
5099,0,0.0,1,5840,20,Syn
5100,1,1.0,1,5840,20,Syn
5101,46,46.0,1,5840,20,Syn
5102,120,1.0,1,5840,20,Syn
5103,1,1.0,1,5840,20,Syn
5104,37150754,37150754.0,1,5840,20,Syn
5105,45186690,45186690.0,1,5840,20,Syn
5106,2,2.0,1,5840,20,Syn
5107,85,1.0,1,5840,20,Syn
5108,44143751,44143694.0,1,5840,20,Syn
5109,48254908,48254805.0,1,5840,20,Syn
5110,114,1.0,1,5840,20,Syn
5111,112,46.0,1,5840,20,Syn
5112,104,1.0,1,5840,20,Syn
5113,4988350,4988350.0,1,5840,20,Syn
5114,1,1.0,1,5840,20,Syn
5115,1,1.0,1,5840,20,Syn
5116,41388151,41388151.0,1,5840,20,Syn
5117,31868168,31868168.0,1,5840,20,Syn
5118,1,1.0,1,5840,20,Syn
5119,38195421,38195421.0,1,5840,20,Syn
5120,31712736,31712620.0,1,5840,20,Syn
5121,106,0.0,1,5840,20,Syn
5122,1,1.0,1,5840,20,Syn
5123,18244876,18244876.0,1,5840,20,Syn
5124,1,1.0,1,5840,20,Syn
5125,48,48.0,1,5840,20,Syn
5126,116,1.0,1,5840,20,Syn
5127,52,1.0,1,5840,20,Syn
5128,1,1.0,1,5840,20,Syn
5129,47760986,47760986.0,1,5840,20,Syn
5130,46414674,46414674.0,1,5840,20,Syn
5131,1,1.0,1,5840,20,Syn
5132,1,1.0,1,5840,20,Syn
5133,46,46.0,1,5840,20,Syn
5134,0,0.0,1,5840,20,Syn
5135,1,1.0,1,5840,20,Syn
5136,104,1.0,1,5840,20,Syn
5137,28453395,28453395.0,1,5840,20,Syn
5138,0,0.0,1,5840,20,Syn
5139,48,48.0,1,5840,20,Syn
5140,113,1.0,1,5840,20,Syn
5141,41797430,41797430.0,1,5840,20,Syn
5142,48,48.0,1,5840,20,Syn
