, Destination Port, Protocol, Fwd Packet Length Std, Packet Length Std, min_seg_size_forward, Label
30671,43904,17,0.0,0.0,8,UDP
30672,40824,17,35.08845964131227,33.61759743263722,8,UDP
30673,49829,17,30.127623275169363,30.703885282298888,0,UDP
30674,45337,17,35.08845964131227,33.61759743263722,8,UDP
30675,28783,17,35.08845964131227,33.61759743263722,8,UDP
30676,16083,17,35.08845964131227,33.61759743263722,8,UDP
30677,51209,17,35.08845964131227,33.61759743263722,8,UDP
30678,59493,17,35.08845964131227,33.61759743263722,8,UDP
30679,33600,17,35.08845964131227,33.61759743263722,8,UDP
30680,25578,17,0.0,0.0,8,UDP
30681,4194,17,0.0,0.0,8,UDP
30682,16296,17,0.0,0.0,8,UDP
30683,7054,17,34.06366588218791,32.3156308928048,8,UDP
30684,25962,17,34.06366588218791,32.3156308928048,8,UDP
30685,11118,17,34.06366588218791,32.3156308928048,8,UDP
30686,25599,17,0.0,0.0,8,UDP
30687,59042,17,34.06366588218791,32.3156308928048,8,UDP
30688,62261,17,0.0,0.0,8,UDP
30689,31274,17,34.06366588218791,32.3156308928048,8,UDP
30690,30122,17,0.0,0.0,8,UDP
30691,41581,17,0.0,0.0,8,UDP
30692,20797,17,34.06366588218791,32.3156308928048,8,UDP
30693,48896,17,0.0,0.0,8,UDP
30694,48826,17,34.06366588218791,32.3156308928048,8,UDP
30695,62632,17,34.06366588218791,32.3156308928048,8,UDP
30696,1188,17,0.0,0.0,8,UDP
30697,38595,17,34.06366588218791,32.3156308928048,8,UDP
30698,59121,17,34.06366588218791,32.3156308928048,8,UDP
30699,50870,17,0.0,0.0,8,UDP
30700,8248,17,34.06366588218791,32.3156308928048,8,UDP
30701,49118,17,0.0,0.0,8,UDP
30702,20490,17,0.0,0.0,8,UDP
30703,62855,17,34.06366588218791,32.3156308928048,8,UDP
30704,23453,17,35.08845964131227,33.61759743263722,8,UDP
30705,29107,17,34.06366588218791,32.3156308928048,8,UDP
30706,20812,17,34.06366588218791,32.3156308928048,8,UDP
30707,30010,17,0.0,0.0,8,UDP
30708,48971,17,35.08845964131227,33.61759743263722,8,UDP
30709,54936,17,35.08845964131227,33.61759743263722,8,UDP
30710,15777,17,35.08845964131227,33.61759743263722,8,UDP
30711,48576,17,35.08845964131227,33.61759743263722,8,UDP
30712,42067,17,34.06366588218791,32.3156308928048,8,UDP
30713,46881,17,34.06366588218791,32.3156308928048,8,UDP
30714,55184,17,34.06366588218791,32.3156308928048,8,UDP
30715,34402,17,34.06366588218791,32.3156308928048,8,UDP
30716,35427,17,34.06366588218791,32.3156308928048,8,UDP
30717,57691,17,0.0,0.0,8,UDP
30718,20566,17,0.0,0.0,8,UDP
30719,37238,17,35.08845964131227,33.61759743263722,8,UDP
30720,63828,17,0.0,0.0,8,UDP
30721,54958,17,0.0,0.0,8,UDP
30722,59301,17,34.06366588218791,32.3156308928048,8,UDP
30723,4369,17,34.06366588218791,32.3156308928048,8,UDP
30724,29999,17,34.06366588218791,32.3156308928048,8,UDP
30725,13087,17,0.0,0.0,8,UDP
30726,24220,17,0.0,0.0,8,UDP
30727,36400,17,34.06366588218791,32.3156308928048,8,UDP
30728,16653,17,34.06366588218791,32.3156308928048,8,UDP
30729,57261,17,0.0,0.0,8,UDP
30730,21679,17,0.0,0.0,8,UDP
30731,54751,17,0.0,0.0,8,UDP
30732,7454,17,22.516660498395403,21.36117974270148,8,UDP
30733,15568,17,35.08845964131227,33.61759743263722,8,UDP
30734,9072,17,34.06366588218791,32.3156308928048,8,UDP
30735,57526,17,0.0,0.0,8,UDP
30736,2813,17,35.08845964131227,33.61759743263722,8,UDP
30737,37860,17,0.0,0.0,8,UDP
30738,26727,17,0.0,0.0,8,UDP
30739,21067,17,35.08845964131227,33.61759743263722,8,UDP
30740,25345,17,0.0,0.0,8,UDP
30741,40076,17,35.08845964131227,33.61759743263722,8,UDP
30742,47968,17,22.516660498395403,21.36117974270148,8,UDP
30743,53574,17,22.516660498395403,21.36117974270148,8,UDP
30744,25893,17,30.127623275169363,30.703885282298888,0,UDP
30745,14847,17,22.516660498395403,21.36117974270148,8,UDP
30746,48860,17,0.0,0.0,8,UDP
30747,7450,17,22.516660498395403,21.36117974270148,8,UDP
30748,44255,17,0.0,0.0,8,UDP
30749,51209,17,0.0,0.0,8,UDP
30750,47684,17,22.516660498395403,21.36117974270148,8,UDP
30751,15727,17,35.08845964131227,33.61759743263722,8,UDP
30752,4155,17,0.0,0.0,8,UDP
30753,5030,17,0.0,0.0,8,UDP
30754,29235,17,0.0,0.0,8,UDP
30755,55480,17,35.08845964131227,33.61759743263722,8,UDP
30756,27105,17,0.0,0.0,8,UDP
30757,25581,17,0.0,0.0,8,UDP
30758,55798,17,0.0,0.0,8,UDP
30759,3628,17,0.0,0.0,8,UDP
30760,5906,17,0.0,0.0,8,UDP
30761,25863,17,0.0,0.0,8,UDP
30762,58406,17,0.0,0.0,8,UDP
30763,37131,17,35.08845964131227,33.61759743263722,8,UDP
30764,27178,17,35.08845964131227,33.61759743263722,8,UDP
30765,12426,17,0.0,0.0,8,UDP
30766,20243,17,35.08845964131227,33.61759743263722,8,UDP
30767,15510,17,0.0,0.0,8,UDP
30768,26320,17,0.0,0.0,8,UDP
30769,15440,17,35.08845964131227,33.61759743263722,8,UDP
30770,12444,17,35.08845964131227,33.61759743263722,8,UDP
30771,6078,17,0.0,0.0,8,UDP
30772,64953,17,35.08845964131227,33.61759743263722,8,UDP
30773,44097,17,0.0,0.0,8,UDP
30774,65211,17,0.0,0.0,8,UDP
30775,5151,17,35.08845964131227,33.61759743263722,8,UDP
30776,42353,17,35.08845964131227,33.61759743263722,8,UDP
30777,56933,17,35.08845964131227,33.61759743263722,8,UDP
30778,54570,17,35.08845964131227,33.61759743263722,8,UDP
30779,32964,17,0.0,0.0,8,UDP
30780,34508,17,0.0,0.0,8,UDP
30781,21865,17,0.0,0.0,8,UDP
30782,54470,17,0.0,0.0,8,UDP
30783,43128,17,0.0,0.0,8,UDP
30784,13456,17,0.0,0.0,8,UDP
30785,25599,17,22.516660498395403,21.36117974270148,8,UDP
30786,25578,17,22.516660498395403,21.36117974270148,8,UDP
30787,25301,17,0.0,0.0,8,UDP
30788,4194,17,22.516660498395403,21.36117974270148,8,UDP
30789,19045,17,30.127623275169363,30.703885282298888,0,UDP
30790,16296,17,22.516660498395403,21.36117974270148,8,UDP
30791,62261,17,22.516660498395403,21.36117974270148,8,UDP
30792,9462,17,0.0,0.0,8,UDP
30793,42753,17,0.0,0.0,8,UDP
30794,30122,17,22.516660498395403,21.36117974270148,8,UDP
30795,29070,17,0.0,0.0,8,UDP
30796,31297,17,0.0,0.0,8,UDP
30797,42268,17,0.0,0.0,8,UDP
30798,1188,17,22.516660498395403,21.36117974270148,8,UDP
30799,25822,17,0.0,0.0,8,UDP
30800,41581,17,22.516660498395403,21.36117974270148,8,UDP
30801,56978,17,0.0,0.0,8,UDP
30802,50870,17,22.516660498395403,21.36117974270148,8,UDP
30803,48896,17,22.516660498395403,21.36117974270148,8,UDP
30804,4638,17,35.08845964131227,33.61759743263722,8,UDP
30805,39678,17,0.0,0.0,8,UDP
30806,51523,17,0.0,0.0,8,UDP
30807,32956,17,0.0,0.0,8,UDP
30808,57623,17,35.08845964131227,33.61759743263722,8,UDP
30809,16730,17,0.0,0.0,8,UDP
30810,20490,17,22.516660498395403,21.36117974270148,8,UDP
30811,26047,17,0.0,0.0,8,UDP
30812,25417,17,0.0,0.0,8,UDP
30813,49118,17,22.516660498395403,21.36117974270148,8,UDP
30814,28248,17,35.08845964131227,33.61759743263722,8,UDP
30815,15575,17,0.0,0.0,8,UDP
30816,27646,17,0.0,0.0,8,UDP
30817,35875,17,0.0,0.0,8,UDP
30818,35923,17,35.08845964131227,33.61759743263722,8,UDP
30819,50313,17,35.08845964131227,33.61759743263722,8,UDP
30820,51016,17,35.08845964131227,33.61759743263722,8,UDP
30821,22335,17,0.0,0.0,8,UDP
30822,64894,17,0.0,0.0,8,UDP
30823,37756,17,0.0,0.0,8,UDP
30824,60792,17,0.0,0.0,8,UDP
30825,26403,17,0.0,0.0,8,UDP
30826,4071,17,0.0,0.0,8,UDP
30827,42082,17,0.0,0.0,8,UDP
30828,52241,17,0.0,0.0,8,UDP
30829,56414,17,0.0,0.0,8,UDP
30830,20134,17,0.0,0.0,8,UDP
30831,20566,17,22.516660498395403,21.36117974270148,8,UDP
30832,62310,17,0.0,0.0,8,UDP
30833,63828,17,22.516660498395403,21.36117974270148,8,UDP
30834,19695,17,0.0,0.0,8,UDP
30835,25230,17,0.0,0.0,8,UDP
30836,57691,17,22.516660498395403,21.36117974270148,8,UDP
30837,54958,17,22.516660498395403,21.36117974270148,8,UDP
30838,40833,17,0.0,0.0,8,UDP
30839,57516,17,0.0,0.0,8,UDP
30840,57261,17,22.516660498395403,21.36117974270148,8,UDP
30841,8334,17,30.127623275169363,30.703885282298888,0,UDP
30842,41063,17,0.0,0.0,8,UDP
30843,21679,17,22.516660498395403,21.36117974270148,8,UDP
30844,33234,17,0.0,0.0,8,UDP
30845,24595,17,0.0,0.0,8,UDP
30846,29055,17,0.0,0.0,8,UDP
30847,54751,17,22.516660498395403,21.36117974270148,8,UDP
30848,7691,17,0.0,0.0,8,UDP
30849,55234,17,0.0,0.0,8,UDP
30850,57526,17,22.516660498395403,21.36117974270148,8,UDP
30851,37860,17,22.516660498395403,21.36117974270148,8,UDP
30852,26727,17,22.516660498395403,21.36117974270148,8,UDP
30853,25345,17,22.516660498395403,21.36117974270148,8,UDP
30854,9533,17,35.08845964131227,33.61759743263722,8,UDP
30855,60659,17,0.0,0.0,8,UDP
30856,31615,17,0.0,0.0,8,UDP
30857,44255,17,22.516660498395403,21.36117974270148,8,UDP
30858,5030,17,22.516660498395403,21.36117974270148,8,UDP
30859,48860,17,22.516660498395403,21.36117974270148,8,UDP
30860,56562,17,0.0,0.0,8,UDP
30861,7564,17,0.0,0.0,8,UDP
30862,27105,17,34.06366588218791,32.3156308928048,8,UDP
30863,51209,17,22.516660498395403,21.36117974270148,8,UDP
30864,29235,17,22.516660498395403,21.36117974270148,8,UDP
30865,4155,17,22.516660498395403,21.36117974270148,8,UDP
30866,32815,17,0.0,0.0,8,UDP
30867,55798,17,34.06366588218791,32.3156308928048,8,UDP
30868,25581,17,34.06366588218791,32.3156308928048,8,UDP
30869,5906,17,22.516660498395403,21.36117974270148,8,UDP
30870,3628,17,22.516660498395403,21.36117974270148,8,UDP
30871,45005,17,0.0,0.0,8,UDP
30872,58406,17,34.06366588218791,32.3156308928048,8,UDP
30873,12426,17,34.06366588218791,32.3156308928048,8,UDP
30874,6078,17,34.06366588218791,32.3156308928048,8,UDP
30875,3859,17,35.08845964131227,33.61759743263722,8,UDP
30876,65211,17,34.06366588218791,32.3156308928048,8,UDP
30877,26188,17,35.08845964131227,33.61759743263722,8,UDP
30878,12759,17,0.0,0.0,8,UDP
30879,24356,17,0.0,0.0,8,UDP
30880,55991,17,0.0,0.0,8,UDP
30881,45875,17,0.0,0.0,8,UDP
30882,8183,17,35.08845964131227,33.61759743263722,8,UDP
30883,35824,17,0.0,0.0,8,UDP
30884,21865,17,34.06366588218791,32.3156308928048,8,UDP
30885,54470,17,34.06366588218791,32.3156308928048,8,UDP
30886,33889,17,0.0,0.0,8,UDP
30887,43128,17,0.0,0.0,8,UDP
30888,33343,17,0.0,0.0,8,UDP
30889,38582,17,0.0,0.0,8,UDP
30890,34508,17,34.06366588218791,32.3156308928048,8,UDP
30891,58996,17,0.0,0.0,8,UDP
30892,57370,17,0.0,0.0,8,UDP
30893,59042,17,0.0,0.0,8,UDP
30894,11118,17,0.0,0.0,8,UDP
30895,7054,17,0.0,0.0,8,UDP
30896,31274,17,0.0,0.0,8,UDP
30897,58092,17,0.0,0.0,8,UDP
30898,25962,17,0.0,0.0,8,UDP
30899,3025,17,0.0,0.0,8,UDP
30900,32964,17,34.06366588218791,32.3156308928048,8,UDP
30901,29070,17,22.516660498395403,21.36117974270148,8,UDP
30902,9462,17,22.516660498395403,21.36117974270148,8,UDP
30903,20797,17,0.0,0.0,8,UDP
30904,45325,17,0.0,0.0,8,UDP
30905,9622,17,0.0,0.0,8,UDP
30906,48826,17,0.0,0.0,8,UDP
30907,38595,17,0.0,0.0,8,UDP
30908,64791,17,0.0,0.0,8,UDP
30909,62632,17,0.0,0.0,8,UDP
30910,42268,17,22.516660498395403,21.36117974270148,8,UDP
30911,59121,17,0.0,0.0,8,UDP
30912,25822,17,34.06366588218791,32.3156308928048,8,UDP
30913,8248,17,0.0,0.0,8,UDP
30914,26047,17,22.516660498395403,21.36117974270148,8,UDP
30915,39678,17,22.516660498395403,21.36117974270148,8,UDP
30916,4689,17,35.08845964131227,33.61759743263722,8,UDP
30917,15575,17,22.516660498395403,21.36117974270148,8,UDP
30918,16730,17,22.516660498395403,21.36117974270148,8,UDP
30919,51523,17,22.516660498395403,21.36117974270148,8,UDP
30920,62855,17,0.0,0.0,8,UDP
30921,20812,17,0.0,0.0,8,UDP
30922,25417,17,22.516660498395403,21.36117974270148,8,UDP
30923,29107,17,0.0,0.0,8,UDP
30924,57015,17,35.08845964131227,33.61759743263722,8,UDP
30925,37756,17,22.516660498395403,21.36117974270148,8,UDP
30926,10185,17,35.08845964131227,33.61759743263722,8,UDP
30927,60792,17,22.516660498395403,21.36117974270148,8,UDP
30928,29649,17,35.08845964131227,33.61759743263722,8,UDP
30929,4071,17,22.516660498395403,21.36117974270148,8,UDP
30930,20134,17,22.516660498395403,21.36117974270148,8,UDP
30931,56414,17,22.516660498395403,21.36117974270148,8,UDP
30932,20108,17,35.08845964131227,33.61759743263722,8,UDP
30933,22335,17,22.516660498395403,21.36117974270148,8,UDP
30934,52241,17,22.516660498395403,21.36117974270148,8,UDP
30935,42082,17,22.516660498395403,21.36117974270148,8,UDP
30936,32851,17,35.08845964131227,33.61759743263722,8,UDP
30937,33934,17,35.08845964131227,33.61759743263722,8,UDP
30938,26655,17,35.08845964131227,33.61759743263722,8,UDP
30939,42067,17,0.0,0.0,8,UDP
30940,46881,17,0.0,0.0,8,UDP
30941,62310,17,22.516660498395403,21.36117974270148,8,UDP
30942,48589,17,35.08845964131227,33.61759743263722,8,UDP
30943,59301,17,0.0,0.0,8,UDP
30944,34402,17,0.0,0.0,8,UDP
30945,56241,17,35.08845964131227,33.61759743263722,8,UDP
30946,35427,17,0.0,0.0,8,UDP
30947,25230,17,22.516660498395403,21.36117974270148,8,UDP
30948,55184,17,0.0,0.0,8,UDP
30949,14073,17,35.08845964131227,33.61759743263722,8,UDP
30950,4369,17,0.0,0.0,8,UDP
30951,3660,17,35.08845964131227,33.61759743263722,8,UDP
30952,16653,17,0.0,0.0,8,UDP
30953,11291,17,0.0,0.0,8,UDP
30954,29999,17,0.0,0.0,8,UDP
30955,54138,17,0.0,0.0,8,UDP
30956,20422,17,35.08845964131227,33.61759743263722,8,UDP
30957,52574,17,0.0,0.0,8,UDP
30958,13384,17,35.08845964131227,33.61759743263722,8,UDP
30959,36400,17,0.0,0.0,8,UDP
30960,36795,17,35.08845964131227,33.61759743263722,8,UDP
30961,9072,17,0.0,0.0,8,UDP
30962,61241,17,35.08845964131227,33.61759743263722,8,UDP
30963,7454,17,0.0,0.0,8,UDP
30964,41591,17,35.08845964131227,33.61759743263722,8,UDP
30965,6575,17,35.08845964131227,33.61759743263722,8,UDP
30966,43278,17,0.0,0.0,8,UDP
30967,37969,17,0.0,0.0,8,UDP
30968,20915,17,35.08845964131227,33.61759743263722,8,UDP
30969,60659,17,34.06366588218791,32.3156308928048,8,UDP
30970,53574,17,0.0,0.0,8,UDP
30971,41923,17,0.0,0.0,8,UDP
30972,31615,17,34.06366588218791,32.3156308928048,8,UDP
30973,14847,17,0.0,0.0,8,UDP
30974,47968,17,0.0,0.0,8,UDP
30975,1091,17,0.0,0.0,8,UDP
30976,7450,17,0.0,0.0,8,UDP
30977,47684,17,0.0,0.0,8,UDP
30978,56562,17,34.06366588218791,32.3156308928048,8,UDP
30979,7564,17,34.06366588218791,32.3156308928048,8,UDP
30980,45547,17,0.0,0.0,8,UDP
30981,45005,17,34.06366588218791,32.3156308928048,8,UDP
30982,49033,17,0.0,0.0,8,UDP
30983,40824,17,0.0,0.0,8,UDP
30984,28783,17,0.0,0.0,8,UDP
30985,45337,17,0.0,0.0,8,UDP
30986,16083,17,0.0,0.0,8,UDP
30987,12759,17,22.516660498395403,21.36117974270148,8,UDP
30988,24356,17,22.516660498395403,21.36117974270148,8,UDP
30989,55991,17,22.516660498395403,21.36117974270148,8,UDP
30990,51209,17,0.0,0.0,8,UDP
30991,59493,17,0.0,0.0,8,UDP
30992,45875,17,22.516660498395403,21.36117974270148,8,UDP
30993,33600,17,0.0,0.0,8,UDP
30994,35824,17,22.516660498395403,21.36117974270148,8,UDP
30995,43128,17,22.516660498395403,21.36117974270148,8,UDP
30996,33343,17,22.516660498395403,21.36117974270148,8,UDP
30997,33889,17,22.516660498395403,21.36117974270148,8,UDP
30998,38582,17,22.516660498395403,21.36117974270148,8,UDP
30999,25599,17,0.0,0.0,8,UDP
31000,4194,17,0.0,0.0,8,UDP
31001,25578,17,0.0,0.0,8,UDP
31002,58996,17,22.516660498395403,21.36117974270148,8,UDP
31003,62261,17,0.0,0.0,8,UDP
31004,57370,17,22.516660498395403,21.36117974270148,8,UDP
31005,58092,17,22.516660498395403,21.36117974270148,8,UDP
31006,16296,17,0.0,0.0,8,UDP
31007,3025,17,22.516660498395403,21.36117974270148,8,UDP
31008,35644,17,35.08845964131227,33.61759743263722,8,UDP
31009,43773,17,35.08845964131227,33.61759743263722,8,UDP
31010,30122,17,0.0,0.0,8,UDP
31011,41581,17,0.0,0.0,8,UDP
31012,48896,17,0.0,0.0,8,UDP
31013,64791,17,22.516660498395403,21.36117974270148,8,UDP
31014,62361,17,35.08845964131227,33.61759743263722,8,UDP
31015,9622,17,22.516660498395403,21.36117974270148,8,UDP
31016,1188,17,0.0,0.0,8,UDP
31017,53819,17,0.0,0.0,8,UDP
31018,34868,17,35.08845964131227,33.61759743263722,8,UDP
31019,50870,17,0.0,0.0,8,UDP
31020,48971,17,0.0,0.0,8,UDP
31021,37951,17,35.08845964131227,33.61759743263722,8,UDP
31022,33498,17,35.08845964131227,33.61759743263722,8,UDP
31023,20490,17,0.0,0.0,8,UDP
31024,23453,17,0.0,0.0,8,UDP
31025,49118,17,0.0,0.0,8,UDP
31026,9169,17,35.08845964131227,33.61759743263722,8,UDP
31027,17208,17,35.08845964131227,33.61759743263722,8,UDP
31028,43908,17,35.08845964131227,33.61759743263722,8,UDP
31029,20854,17,35.08845964131227,33.61759743263722,8,UDP
31030,64597,17,35.08845964131227,33.61759743263722,8,UDP
31031,15777,17,0.0,0.0,8,UDP
31032,54936,17,0.0,0.0,8,UDP
31033,37238,17,0.0,0.0,8,UDP
31034,48576,17,0.0,0.0,8,UDP
31035,30539,17,35.08845964131227,33.61759743263722,8,UDP
31036,35529,17,35.08845964131227,33.61759743263722,8,UDP
31037,20566,17,0.0,0.0,8,UDP
31038,63828,17,0.0,0.0,8,UDP
31039,57691,17,0.0,0.0,8,UDP
31040,54958,17,0.0,0.0,8,UDP
31041,11291,17,22.516660498395403,21.36117974270148,8,UDP
31042,57261,17,0.0,0.0,8,UDP
31043,54138,17,22.516660498395403,21.36117974270148,8,UDP
31044,52574,17,22.516660498395403,21.36117974270148,8,UDP
31045,21679,17,0.0,0.0,8,UDP
31046,54751,17,0.0,0.0,8,UDP
31047,15568,17,0.0,0.0,8,UDP
31048,2813,17,0.0,0.0,8,UDP
31049,59459,17,35.08845964131227,33.61759743263722,8,UDP
31050,7454,17,34.06366588218791,32.3156308928048,8,UDP
31051,37860,17,0.0,0.0,8,UDP
31052,9332,17,35.08845964131227,33.61759743263722,8,UDP
31053,11376,17,35.08845964131227,33.61759743263722,8,UDP
31054,25345,17,0.0,0.0,8,UDP
31055,57526,17,0.0,0.0,8,UDP
31056,37969,17,22.516660498395403,21.36117974270148,8,UDP
31057,40076,17,0.0,0.0,8,UDP
31058,26727,17,0.0,0.0,8,UDP
31059,53574,17,34.06366588218791,32.3156308928048,8,UDP
31060,53951,17,35.08845964131227,33.61759743263722,8,UDP
31061,21067,17,0.0,0.0,8,UDP
31062,43278,17,22.516660498395403,21.36117974270148,8,UDP
31063,14847,17,34.06366588218791,32.3156308928048,8,UDP
31064,41923,17,22.516660498395403,21.36117974270148,8,UDP
31065,47968,17,34.06366588218791,32.3156308928048,8,UDP
31066,48860,17,0.0,0.0,8,UDP
31067,15727,17,0.0,0.0,8,UDP
31068,7450,17,34.06366588218791,32.3156308928048,8,UDP
31069,5030,17,0.0,0.0,8,UDP
31070,44255,17,0.0,0.0,8,UDP
31071,47684,17,34.06366588218791,32.3156308928048,8,UDP
31072,55480,17,0.0,0.0,8,UDP
31073,4155,17,0.0,0.0,8,UDP
31074,51209,17,0.0,0.0,8,UDP
31075,29235,17,0.0,0.0,8,UDP
31076,27105,17,0.0,0.0,8,UDP
31077,55798,17,0.0,0.0,8,UDP
31078,5906,17,0.0,0.0,8,UDP
31079,25581,17,0.0,0.0,8,UDP
31080,45547,17,22.516660498395403,21.36117974270148,8,UDP
31081,12444,17,0.0,0.0,8,UDP
31082,37131,17,0.0,0.0,8,UDP
31083,3628,17,0.0,0.0,8,UDP
31084,27178,17,0.0,0.0,8,UDP
31085,20243,17,0.0,0.0,8,UDP
31086,49033,17,22.516660498395403,21.36117974270148,8,UDP
31087,64953,17,0.0,0.0,8,UDP
31088,58406,17,0.0,0.0,8,UDP
31089,22648,17,0.0,0.0,8,UDP
31090,40824,17,22.516660498395403,21.36117974270148,8,UDP
31091,54570,17,0.0,0.0,8,UDP
31092,12426,17,0.0,0.0,8,UDP
31093,5151,17,0.0,0.0,8,UDP
31094,15440,17,0.0,0.0,8,UDP
31095,56933,17,0.0,0.0,8,UDP
31096,45337,17,22.516660498395403,21.36117974270148,8,UDP
31097,6078,17,0.0,0.0,8,UDP
31098,28783,17,22.516660498395403,21.36117974270148,8,UDP
31099,65211,17,0.0,0.0,8,UDP
31100,42353,17,0.0,0.0,8,UDP
31101,59493,17,22.516660498395403,21.36117974270148,8,UDP
31102,33600,17,22.516660498395403,21.36117974270148,8,UDP
31103,16083,17,22.516660498395403,21.36117974270148,8,UDP
31104,51209,17,22.516660498395403,21.36117974270148,8,UDP
31105,54470,17,0.0,0.0,8,UDP
31106,25578,17,34.06366588218791,32.3156308928048,8,UDP
31107,21865,17,0.0,0.0,8,UDP
31108,34508,17,0.0,0.0,8,UDP
31109,4194,17,34.06366588218791,32.3156308928048,8,UDP
31110,25599,17,34.06366588218791,32.3156308928048,8,UDP
31111,62261,17,34.06366588218791,32.3156308928048,8,UDP
31112,16296,17,34.06366588218791,32.3156308928048,8,UDP
31113,30122,17,34.06366588218791,32.3156308928048,8,UDP
31114,9462,17,0.0,0.0,8,UDP
31115,42268,17,0.0,0.0,8,UDP
31116,41581,17,34.06366588218791,32.3156308928048,8,UDP
31117,29070,17,0.0,0.0,8,UDP
31118,4638,17,0.0,0.0,8,UDP
31119,48896,17,34.06366588218791,32.3156308928048,8,UDP
31120,57623,17,0.0,0.0,8,UDP
31121,1188,17,34.06366588218791,32.3156308928048,8,UDP
31122,25822,17,0.0,0.0,8,UDP
31123,26047,17,0.0,0.0,8,UDP
31124,50870,17,34.06366588218791,32.3156308928048,8,UDP
31125,16730,17,0.0,0.0,8,UDP
31126,15575,17,0.0,0.0,8,UDP
31127,28248,17,0.0,0.0,8,UDP
31128,39678,17,0.0,0.0,8,UDP
31129,51523,17,0.0,0.0,8,UDP
31130,48971,17,22.516660498395403,21.36117974270148,8,UDP
31131,23453,17,22.516660498395403,21.36117974270148,8,UDP
31132,20490,17,34.06366588218791,32.3156308928048,8,UDP
31133,25417,17,0.0,0.0,8,UDP
31134,49118,17,34.06366588218791,32.3156308928048,8,UDP
31135,19175,17,35.08845964131227,33.61759743263722,8,UDP
31136,50313,17,0.0,0.0,8,UDP
31137,51016,17,0.0,0.0,8,UDP
31138,35923,17,0.0,0.0,8,UDP
31139,13905,17,35.08845964131227,33.61759743263722,8,UDP
31140,37756,17,0.0,0.0,8,UDP
31141,60792,17,0.0,0.0,8,UDP
31142,4071,17,0.0,0.0,8,UDP
31143,15777,17,22.516660498395403,21.36117974270148,8,UDP
31144,56414,17,0.0,0.0,8,UDP
31145,20134,17,0.0,0.0,8,UDP
31146,22335,17,0.0,0.0,8,UDP
31147,52241,17,0.0,0.0,8,UDP
31148,42082,17,0.0,0.0,8,UDP
31149,54936,17,22.516660498395403,21.36117974270148,8,UDP
31150,22794,17,0.0,0.0,8,UDP
31151,62310,17,0.0,0.0,8,UDP
31152,48576,17,22.516660498395403,21.36117974270148,8,UDP
31153,37238,17,22.516660498395403,21.36117974270148,8,UDP
31154,63828,17,34.06366588218791,32.3156308928048,8,UDP
31155,20566,17,34.06366588218791,32.3156308928048,8,UDP
31156,57691,17,34.06366588218791,32.3156308928048,8,UDP
31157,25230,17,0.0,0.0,8,UDP
31158,54958,17,34.06366588218791,32.3156308928048,8,UDP
31159,57261,17,34.06366588218791,32.3156308928048,8,UDP
31160,21679,17,34.06366588218791,32.3156308928048,8,UDP
31161,15568,17,22.516660498395403,21.36117974270148,8,UDP
31162,54751,17,34.06366588218791,32.3156308928048,8,UDP
31163,2813,17,22.516660498395403,21.36117974270148,8,UDP
31164,37860,17,34.06366588218791,32.3156308928048,8,UDP
31165,26727,17,34.06366588218791,32.3156308928048,8,UDP
31166,57526,17,34.06366588218791,32.3156308928048,8,UDP
31167,40076,17,22.516660498395403,21.36117974270148,8,UDP
31168,32964,17,0.0,0.0,8,UDP
31169,25345,17,34.06366588218791,32.3156308928048,8,UDP
31170,9533,17,0.0,0.0,8,UDP
31171,60659,17,0.0,0.0,8,UDP
31172,21067,17,22.516660498395403,21.36117974270148,8,UDP
31173,31615,17,0.0,0.0,8,UDP
31174,48860,17,34.06366588218791,32.3156308928048,8,UDP
31175,15727,17,22.516660498395403,21.36117974270148,8,UDP
31176,51209,17,34.06366588218791,32.3156308928048,8,UDP
31177,44255,17,34.06366588218791,32.3156308928048,8,UDP
31178,29235,17,34.06366588218791,32.3156308928048,8,UDP
31179,5030,17,34.06366588218791,32.3156308928048,8,UDP
31180,56562,17,0.0,0.0,8,UDP
31181,4155,17,34.06366588218791,32.3156308928048,8,UDP
31182,7564,17,0.0,0.0,8,UDP
31183,55480,17,22.516660498395403,21.36117974270148,8,UDP
31184,20243,17,22.516660498395403,21.36117974270148,8,UDP
31185,3628,17,34.06366588218791,32.3156308928048,8,UDP
31186,27178,17,22.516660498395403,21.36117974270148,8,UDP
31187,37131,17,22.516660498395403,21.36117974270148,8,UDP
31188,5906,17,34.06366588218791,32.3156308928048,8,UDP
31189,12444,17,22.516660498395403,21.36117974270148,8,UDP
31190,45005,17,0.0,0.0,8,UDP
31191,64953,17,22.516660498395403,21.36117974270148,8,UDP
31192,15440,17,22.516660498395403,21.36117974270148,8,UDP
31193,3136,17,35.08845964131227,33.61759743263722,8,UDP
31194,56933,17,22.516660498395403,21.36117974270148,8,UDP
31195,3859,17,0.0,0.0,8,UDP
31196,24037,17,35.08845964131227,33.61759743263722,8,UDP
31197,1917,17,0.0,0.0,8,UDP
31198,32977,17,35.08845964131227,33.61759743263722,8,UDP
31199,54570,17,22.516660498395403,21.36117974270148,8,UDP
31200,5151,17,22.516660498395403,21.36117974270148,8,UDP
31201,26188,17,0.0,0.0,8,UDP
31202,27158,17,35.08845964131227,33.61759743263722,8,UDP
31203,42353,17,22.516660498395403,21.36117974270148,8,UDP
31204,20236,17,35.08845964131227,33.61759743263722,8,UDP
